統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10304,臺中市北屯區,軍功里,13,5,8,4,2,2,7,4
10304,臺中市北屯區,陳平里,2,0,2,2,1,1,4,0
10304,臺中市豐原區,三村里,7,5,2,6,4,2,0,0
10304,臺中市豐原區,下街里,0,0,0,1,1,0,0,1
10304,臺中市豐原區,中山里,0,0,0,1,1,0,0,0
10304,臺中市豐原區,中興里,2,1,1,3,2,1,1,0
10304,臺中市豐原區,中陽里,3,1,2,3,2,1,0,2
10304,臺中市豐原區,北湳里,3,2,1,2,2,0,3,0
10304,臺中市豐原區,北陽里,16,6,10,10,7,3,6,3
10304,臺中市豐原區,南嵩里,6,3,3,5,3,2,3,0
10304,臺中市豐原區,南村里,10,4,6,3,2,1,2,1
10304,臺中市豐原區,南田里,1,1,0,3,2,1,2,1
10304,臺中市豐原區,南陽里,10,6,4,4,2,2,4,0
10304,臺中市豐原區,圳寮里,1,0,1,1,1,0,0,1
10304,臺中市豐原區,大湳里,2,1,1,2,2,0,1,0
10304,臺中市豐原區,富春里,0,0,0,0,0,0,1,0
10304,臺中市豐原區,朴子里,5,1,4,4,2,2,4,3
10304,臺中市豐原區,東勢里,1,1,0,3,1,2,1,0
10304,臺中市豐原區,東湳里,3,2,1,4,3,1,2,0
10304,臺中市豐原區,東陽里,0,0,0,2,1,1,2,0
10304,臺中市豐原區,民生里,0,0,0,0,0,0,2,0
10304,臺中市豐原區,田心里,9,4,5,2,1,1,4,0
10304,臺中市豐原區,社皮里,7,4,3,6,5,1,5,4
10304,臺中市豐原區,翁子里,1,0,1,1,0,1,4,2
10304,臺中市豐原區,翁明里,4,2,2,2,1,1,1,0
10304,臺中市豐原區,翁社里,1,0,1,1,0,1,0,0
10304,臺中市豐原區,葫蘆里,1,1,0,0,0,0,0,0
10304,臺中市豐原區,西勢里,2,1,1,2,1,1,2,0
10304,臺中市豐原區,西安里,2,1,1,6,4,2,2,1
10304,臺中市豐原區,西湳里,13,6,7,7,5,2,8,2
10304,臺中市豐原區,豐原里,1,1,0,2,0,2,1,0
10304,臺中市豐原區,豐圳里,3,1,2,1,1,0,3,4
10304,臺中市豐原區,豐榮里,2,1,1,0,0,0,0,0
10304,臺中市豐原區,豐田里,7,3,4,1,1,0,5,2
10304,臺中市豐原區,豐西里,0,0,0,1,1,0,0,0
10304,臺中市豐原區,鎌村里,4,3,1,3,1,2,3,1
10304,臺中市豐原區,陽明里,4,3,1,1,1,0,1,0
10304,臺中市豐原區,頂街里,1,1,0,0,0,0,0,0
10304,臺中市東勢區,上城里,1,1,0,3,1,2,0,0
10304,臺中市東勢區,上新里,0,0,0,2,2,0,0,0
10304,臺中市東勢區,下城里,1,1,0,1,0,1,2,0
10304,臺中市東勢區,下新里,1,1,0,2,2,0,0,0
10304,臺中市東勢區,中寧里,0,0,0,1,1,0,0,0
10304,臺中市東勢區,中嵙里,0,0,0,3,1,2,0,0
10304,臺中市東勢區,北興里,3,3,0,2,1,1,2,1
10304,臺中市東勢區,南平里,2,0,2,2,1,1,0,0
10304,臺中市東勢區,埤頭里,0,0,0,0,0,0,0,0
10304,臺中市東勢區,廣興里,1,0,1,0,0,0,1,0
10304,臺中市東勢區,延平里,1,1,0,1,1,0,0,0
10304,臺中市東勢區,慶東里,1,1,0,4,1,3,1,0
10304,臺中市東勢區,慶福里,0,0,0,0,0,0,1,0
10304,臺中市東勢區,新盛里,5,1,4,4,0,4,3,2
10304,臺中市東勢區,明正里,1,1,0,0,0,0,1,1
10304,臺中市東勢區,東安里,0,0,0,1,1,0,0,0
10304,臺中市東勢區,東新里,3,2,1,1,1,0,1,1
10304,臺中市東勢區,泰昌里,4,3,1,4,2,2,2,0
10304,臺中市東勢區,泰興里,0,0,0,2,2,0,1,0
10304,臺中市東勢區,福隆里,3,1,2,2,1,1,2,0
10304,臺中市東勢區,粵寧里,0,0,0,1,1,0,0,1
10304,臺中市東勢區,興隆里,0,0,0,3,3,0,1,0
10304,臺中市東勢區,茂興里,1,0,1,2,2,0,0,1
10304,臺中市東勢區,詒福里,1,1,0,2,2,0,0,0
10304,臺中市東勢區,隆興里,2,2,0,2,1,1,0,1
10304,臺中市大甲區,中山里,3,2,1,2,1,1,4,2
10304,臺中市大甲區,南陽里,0,0,0,1,0,1,1,0
10304,臺中市大甲區,大甲里,1,0,1,2,1,1,1,1
10304,臺中市大甲區,太白里,2,1,1,0,0,0,0,0
10304,臺中市大甲區,奉化里,4,1,3,1,0,1,0,1
10304,臺中市大甲區,孔門里,1,1,0,0,0,0,0,0
10304,臺中市大甲區,孟春里,2,2,0,0,0,0,0,2
10304,臺中市大甲區,岷山里,0,0,0,4,2,2,0,0
10304,臺中市大甲區,平安里,3,2,1,1,1,0,0,0
10304,臺中市大甲區,幸福里,2,1,1,2,1,1,0,3
10304,臺中市大甲區,庄美里,1,0,1,0,0,0,0,2
10304,臺中市大甲區,建興里,1,0,1,2,1,1,0,0
10304,臺中市大甲區,德化里,0,0,0,1,1,0,1,0
10304,臺中市大甲區,文曲里,1,0,1,1,1,0,1,0
10304,臺中市大甲區,文武里,7,3,4,3,1,2,1,0
10304,臺中市大甲區,新美里,5,4,1,1,0,1,1,0
10304,臺中市大甲區,日南里,8,5,3,2,2,0,1,0
10304,臺中市大甲區,朝陽里,1,1,0,0,0,0,2,0
10304,臺中市大甲區,武曲里,1,0,1,0,0,0,0,2
10304,臺中市大甲區,武陵里,1,0,1,1,1,0,0,0
10304,臺中市大甲區,江南里,3,2,1,1,1,0,0,0
10304,臺中市大甲區,福德里,1,1,0,1,0,1,2,0
10304,臺中市大甲區,義和里,4,2,2,3,1,2,0,3
10304,臺中市大甲區,薰風里,0,0,0,1,1,0,0,0
10304,臺中市大甲區,西岐里,0,0,0,0,0,0,2,0
10304,臺中市大甲區,銅安里,4,1,3,1,1,0,1,0
10304,臺中市大甲區,頂店里,3,2,1,1,1,0,0,0
10304,臺中市大甲區,順天里,2,1,1,1,1,0,2,1
10304,臺中市大甲區,龍泉里,0,0,0,4,2,2,1,1
10304,臺中市清水區,下湳里,1,1,0,3,1,2,0,0
10304,臺中市清水區,中社里,3,1,2,5,3,2,0,0
10304,臺中市清水區,中興里,0,0,0,0,0,0,0,0
10304,臺中市清水區,北寧里,0,0,0,0,0,0,0,0
10304,臺中市清水區,南寧里,0,0,0,5,1,4,0,0
10304,臺中市清水區,南社里,9,2,7,5,1,4,1,2
10304,臺中市清水區,吳厝里,1,0,1,0,0,0,0,0
10304,臺中市清水區,國姓里,1,0,1,2,2,0,0,0
10304,臺中市清水區,文昌里,2,1,1,0,0,0,0,0
10304,臺中市清水區,東山里,1,0,1,0,0,0,2,0
10304,臺中市清水區,楊厝里,1,1,0,0,0,0,1,0
10304,臺中市清水區,槺榔里,4,2,2,0,0,0,1,3
10304,臺中市清水區,橋頭里,14,5,9,0,0,0,3,0
10304,臺中市清水區,武鹿里,6,5,1,1,1,0,0,2
10304,臺中市清水區,海濱里,1,0,1,2,2,0,2,1
10304,臺中市清水區,海風里,0,0,0,1,0,1,2,1
10304,臺中市清水區,清水里,0,0,0,1,1,0,0,0
10304,臺中市清水區,田寮里,1,1,0,6,3,3,1,0
10304,臺中市清水區,秀水里,2,2,0,0,0,0,4,3
10304,臺中市清水區,臨江里,3,3,0,3,1,2,2,1
10304,臺中市清水區,菁埔里,1,1,0,1,0,1,0,0
10304,臺中市清水區,裕嘉里,4,1,3,3,1,2,0,1
10304,臺中市清水區,西寧里,4,3,1,1,1,0,0,0
10304,臺中市清水區,西社里,2,1,1,0,0,0,1,1
10304,臺中市清水區,靈泉里,0,0,0,2,1,1,0,0
10304,臺中市清水區,頂湳里,4,3,1,3,1,2,0,0
10304,臺中市清水區,高北里,0,0,0,0,0,0,1,0
10304,臺中市清水區,高南里,1,1,0,2,2,0,0,0
10304,臺中市清水區,高東里,1,1,0,2,1,1,0,1
10304,臺中市清水區,高美里,1,0,1,2,1,1,1,0
10304,臺中市清水區,高西里,0,0,0,4,3,1,0,0
10304,臺中市清水區,鰲峰里,0,0,0,1,1,0,0,0
10304,臺中市沙鹿區,三鹿里,13,6,7,2,2,0,2,2
10304,臺中市沙鹿區,公明里,6,2,4,1,1,0,2,2
10304,臺中市沙鹿區,六路里,7,2,5,3,3,0,2,0
10304,臺中市沙鹿區,北勢里,4,3,1,1,1,0,0,1
10304,臺中市沙鹿區,南勢里,6,6,0,3,1,2,4,1
10304,臺中市沙鹿區,埔子里,6,3,3,0,0,0,1,0
10304,臺中市沙鹿區,居仁里,0,0,0,0,0,0,2,0
10304,臺中市沙鹿區,斗抵里,9,4,5,4,1,3,0,1
10304,臺中市沙鹿區,晉江里,3,2,1,0,0,0,0,0
10304,臺中市沙鹿區,沙鹿里,0,0,0,1,0,1,0,0
10304,臺中市沙鹿區,洛泉里,3,2,1,2,0,2,0,0
10304,臺中市沙鹿區,清泉里,5,3,2,2,2,0,1,1
10304,臺中市沙鹿區,犁分里,2,0,2,2,0,2,0,0
10304,臺中市沙鹿區,福興里,2,1,1,0,0,0,2,0
10304,臺中市沙鹿區,竹林里,6,2,4,1,0,1,5,1
10304,臺中市沙鹿區,美仁里,0,0,0,0,0,0,0,0
10304,臺中市沙鹿區,興仁里,0,0,0,2,2,0,1,0
10304,臺中市沙鹿區,興安里,4,2,2,3,1,2,1,0
10304,臺中市沙鹿區,西勢里,4,2,2,1,1,0,3,0
10304,臺中市沙鹿區,鹿寮里,5,3,2,4,2,2,3,1
10304,臺中市沙鹿區,鹿峰里,2,2,0,4,3,1,1,0
10304,臺中市梧棲區,下寮里,4,2,2,3,3,0,2,0
10304,臺中市梧棲區,中和里,0,0,0,0,0,0,1,0
10304,臺中市梧棲區,中正里,4,1,3,2,1,1,1,0
10304,臺中市梧棲區,南簡里,8,1,7,4,3,1,4,0
10304,臺中市梧棲區,大庄里,8,3,5,6,3,3,8,2
10304,臺中市梧棲區,大村里,8,4,4,3,3,0,4,1
10304,臺中市梧棲區,安仁里,1,1,0,1,1,0,1,1
10304,臺中市梧棲區,文化里,0,0,0,1,0,1,2,1
10304,臺中市梧棲區,永安里,3,3,0,2,1,1,0,0
10304,臺中市梧棲區,永寧里,4,1,3,0,0,0,0,0
10304,臺中市梧棲區,福德里,13,6,7,2,1,1,3,0
10304,臺中市梧棲區,興農里,3,2,1,2,2,0,1,0
10304,臺中市梧棲區,草湳里,7,5,2,2,2,0,4,4
10304,臺中市梧棲區,頂寮里,3,3,0,2,0,2,2,0
10304,臺中市后里區,中和里,3,1,2,4,2,2,3,1
10304,臺中市后里區,仁里里,2,1,1,2,0,2,0,0
10304,臺中市后里區,公館里,0,0,0,3,3,0,1,2
10304,臺中市后里區,厚里里,0,0,0,3,1,2,0,0
10304,臺中市后里區,后里里,5,3,2,5,4,1,3,0
10304,臺中市后里區,墩北里,3,0,3,5,3,2,0,0
10304,臺中市后里區,墩南里,4,1,3,1,0,1,1,0
10304,臺中市后里區,墩東里,6,3,3,6,5,1,4,0
10304,臺中市后里區,墩西里,1,0,1,0,0,0,1,0
10304,臺中市后里區,太平里,0,0,0,0,0,0,1,0
10304,臺中市后里區,廣福里,1,1,0,2,2,0,2,0
10304,臺中市后里區,月眉里,2,0,2,1,0,1,1,0
10304,臺中市后里區,泰安里,1,1,0,0,0,0,0,0
10304,臺中市后里區,眉山里,1,1,0,2,1,1,1,1
10304,臺中市后里區,義德里,4,3,1,1,0,1,1,0
10304,臺中市后里區,義里里,5,1,4,3,3,0,0,2
10304,臺中市后里區,聯合里,0,0,0,2,2,0,1,0
10304,臺中市后里區,舊社里,4,2,2,2,2,0,0,0
10304,臺中市神岡區,三角里,5,2,3,1,1,0,0,1
10304,臺中市神岡區,北庄里,3,2,1,2,1,1,1,0
10304,臺中市神岡區,圳前里,3,3,0,4,3,1,2,0
10304,臺中市神岡區,圳堵里,0,0,0,1,1,0,3,1
10304,臺中市神岡區,大社里,3,1,2,1,1,0,2,1
10304,臺中市神岡區,山皮里,1,0,1,0,0,0,0,0
10304,臺中市神岡區,岸裡里,5,3,2,4,3,1,3,0
10304,臺中市神岡區,庄前里,2,2,0,1,0,1,2,0
10304,臺中市神岡區,庄後里,1,1,0,2,1,1,1,1
10304,臺中市神岡區,新庄里,4,2,2,2,2,0,2,1
10304,臺中市神岡區,溪洲里,2,0,2,3,2,1,3,0
10304,臺中市神岡區,社南里,4,3,1,3,2,1,3,0
10304,臺中市神岡區,社口里,13,9,4,2,2,0,5,0
10304,臺中市神岡區,神岡里,3,0,3,1,1,0,3,0
10304,臺中市神岡區,神洲里,2,1,1,1,1,0,2,0
10304,臺中市神岡區,豐洲里,10,4,6,5,4,1,5,1
10304,臺中市潭子區,嘉仁里,6,4,2,0,0,0,2,2
10304,臺中市潭子區,大富里,0,0,0,2,0,2,1,0
10304,臺中市潭子區,大豐里,1,1,0,2,1,1,4,4
10304,臺中市潭子區,家福里,5,2,3,3,3,0,3,1
10304,臺中市潭子區,家興里,12,6,6,6,3,3,4,2
10304,臺中市潭子區,新田里,0,0,0,3,1,2,1,0
10304,臺中市潭子區,東寶里,8,5,3,6,5,1,7,4
10304,臺中市潭子區,栗林里,7,5,2,1,0,1,1,0
10304,臺中市潭子區,潭北里,3,1,2,1,0,1,1,1
10304,臺中市潭子區,潭秀里,2,1,1,3,2,1,2,1
10304,臺中市潭子區,潭陽里,9,4,5,6,3,3,3,3
10304,臺中市潭子區,甘蔗里,7,3,4,5,2,3,3,4
10304,臺中市潭子區,福仁里,10,6,4,4,3,1,6,3
10304,臺中市潭子區,聚興里,5,3,2,4,1,3,1,1
10304,臺中市潭子區,頭家東里,4,2,2,0,0,0,3,0
10304,臺中市潭子區,頭家里,2,1,1,1,1,0,3,4
10304,臺中市大雅區,三和里,10,4,6,3,1,2,6,0
10304,臺中市大雅區,上楓里,5,3,2,3,1,2,4,2
10304,臺中市大雅區,上雅里,5,2,3,3,1,2,6,1
10304,臺中市大雅區,二和里,6,3,3,1,1,0,2,0
10304,臺中市大雅區,六寶里,7,4,3,6,5,1,9,2
10304,臺中市大雅區,員林里,10,6,4,5,3,2,0,0
10304,臺中市大雅區,四德里,4,3,1,2,1,1,1,1
10304,臺中市大雅區,大楓里,5,3,2,1,0,1,4,0
10304,臺中市大雅區,大雅里,4,2,2,1,1,0,2,0
10304,臺中市大雅區,忠義里,2,0,2,3,2,1,2,1
10304,臺中市大雅區,文雅里,6,3,3,3,2,1,2,1
10304,臺中市大雅區,橫山里,6,2,4,3,2,1,2,1
10304,臺中市大雅區,秀山里,1,0,1,4,3,1,1,1
10304,臺中市大雅區,西寶里,2,1,1,4,2,2,6,1
10304,臺中市大雅區,雅楓里,2,0,2,1,0,1,1,2
10304,臺中市新社區,中和里,0,0,0,2,1,1,0,0
10304,臺中市新社區,中正里,1,1,0,0,0,0,1,1
10304,臺中市新社區,中興里,0,0,0,2,2,0,0,0
10304,臺中市新社區,協成里,3,2,1,0,0,0,3,0
10304,臺中市新社區,大南里,2,2,0,3,2,1,2,0
10304,臺中市新社區,崑山里,0,0,0,4,3,1,2,1
10304,臺中市新社區,復盛里,0,0,0,3,3,0,0,0
10304,臺中市新社區,慶西里,0,0,0,2,0,2,0,0
10304,臺中市新社區,新社里,6,5,1,1,1,0,2,0
10304,臺中市新社區,月湖里,1,1,0,0,0,0,0,0
10304,臺中市新社區,東興里,0,0,0,0,0,0,1,2
10304,臺中市新社區,永源里,2,2,0,3,3,0,2,2
10304,臺中市新社區,福興里,1,0,1,4,2,2,0,0
10304,臺中市石岡區,九房里,1,0,1,0,0,0,0,0
10304,臺中市石岡區,和盛里,1,0,1,2,0,2,0,1
10304,臺中市石岡區,土牛里,2,2,0,0,0,0,0,1
10304,臺中市石岡區,德興里,3,3,0,1,1,0,0,2
10304,臺中市石岡區,梅子里,2,1,1,1,1,0,2,2
10304,臺中市石岡區,石岡里,0,0,0,5,3,2,1,0
10304,臺中市石岡區,萬安里,2,1,1,0,0,0,0,0
10304,臺中市石岡區,萬興里,3,0,3,1,0,1,0,0
10304,臺中市石岡區,金星里,0,0,0,2,2,0,0,0
10304,臺中市石岡區,龍興里,1,1,0,0,0,0,0,0
10304,臺中市外埔區,三崁里,1,1,0,1,0,1,4,0
10304,臺中市外埔區,中山里,4,3,1,2,1,1,1,0
10304,臺中市外埔區,六分里,4,2,2,1,1,0,2,2
10304,臺中市外埔區,土城里,0,0,0,1,1,0,1,0
10304,臺中市外埔區,大同里,5,4,1,3,2,1,1,3
10304,臺中市外埔區,大東里,7,5,2,3,1,2,2,1
10304,臺中市外埔區,廍子里,0,0,0,0,0,0,1,0
10304,臺中市外埔區,水美里,3,2,1,1,1,0,1,2
10304,臺中市外埔區,永豐里,0,0,0,0,0,0,1,0
10304,臺中市外埔區,鐵山里,1,1,0,2,2,0,1,1
10304,臺中市外埔區,馬鳴里,1,1,0,2,2,0,0,1
10304,臺中市大安區,中庄里,4,2,2,3,2,1,3,0
10304,臺中市大安區,南埔里,0,0,0,2,1,1,1,0
10304,臺中市大安區,南庄里,1,1,0,1,0,1,1,0
10304,臺中市大安區,東安里,0,0,0,0,0,0,1,0
10304,臺中市大安區,松雅里,0,0,0,2,1,1,0,0
10304,臺中市大安區,永安里,3,2,1,0,0,0,1,1
10304,臺中市大安區,海墘里,0,0,0,3,2,1,1,0
10304,臺中市大安區,福住里,0,0,0,0,0,0,0,0
10304,臺中市大安區,福興里,3,2,1,2,2,0,2,1
10304,臺中市大安區,西安里,4,3,1,1,1,0,1,1
10304,臺中市大安區,頂安里,0,0,0,2,2,0,1,0
10304,臺中市大安區,龜売里,1,1,0,0,0,0,3,1
10304,臺中市烏日區,三和里,6,0,6,7,5,2,1,0
10304,臺中市烏日區,九德里,12,5,7,6,2,4,3,4
10304,臺中市烏日區,五光里,0,0,0,1,0,1,1,0
10304,臺中市烏日區,仁德里,7,5,2,3,1,2,5,2
10304,臺中市烏日區,光明里,1,0,1,1,1,0,1,0
10304,臺中市烏日區,前竹里,0,0,0,5,5,0,0,3
10304,臺中市烏日區,北里里,0,0,0,2,0,2,2,1
10304,臺中市烏日區,南里里,1,1,0,1,1,0,1,0
10304,臺中市烏日區,學田里,2,1,1,4,4,0,1,2
10304,臺中市烏日區,東園里,1,1,0,1,1,0,2,1
10304,臺中市烏日區,榮泉里,2,2,0,2,2,0,3,1
10304,臺中市烏日區,湖日里,1,0,1,1,1,0,1,0
10304,臺中市烏日區,溪埧里,3,0,3,2,2,0,2,1
10304,臺中市烏日區,溪尾里,0,0,0,1,1,0,1,0
10304,臺中市烏日區,烏日里,7,5,2,5,5,0,2,1
10304,臺中市烏日區,螺潭里,1,1,0,2,2,0,1,0
10304,臺中市大肚區,中和里,1,0,1,1,0,1,0,0
10304,臺中市大肚區,大東里,2,1,1,1,1,0,0,3
10304,臺中市大肚區,大肚里,3,0,3,1,1,0,0,1
10304,臺中市大肚區,山陽里,0,0,0,1,1,0,0,2
10304,臺中市大肚區,成功里,1,0,1,1,1,0,0,0
10304,臺中市大肚區,新興里,5,3,2,1,1,0,5,0
10304,臺中市大肚區,永和里,1,0,1,0,0,0,0,0
10304,臺中市大肚區,永順里,1,0,1,0,0,0,2,0
10304,臺中市大肚區,營埔里,0,0,0,1,1,0,0,0
10304,臺中市大肚區,王田里,0,0,0,3,3,0,0,0
10304,臺中市大肚區,瑞井里,5,3,2,2,1,1,3,0
10304,臺中市大肚區,磺溪里,0,0,0,0,0,0,0,0
10304,臺中市大肚區,社腳里,6,2,4,1,0,1,0,1
10304,臺中市大肚區,福山里,2,1,1,2,0,2,3,3
10304,臺中市大肚區,自強里,3,1,2,2,0,2,2,0
10304,臺中市大肚區,蔗廍里,3,2,1,1,1,0,0,1
10304,臺中市大肚區,頂街里,7,3,4,6,3,3,2,2
10304,臺中市龍井區,三德里,3,1,2,2,1,1,2,0
10304,臺中市龍井區,南寮里,2,1,1,0,0,0,2,0
10304,臺中市龍井區,山腳里,5,3,2,4,4,0,2,1
10304,臺中市龍井區,忠和里,7,4,3,6,2,4,2,1
10304,臺中市龍井區,新庄里,5,1,4,7,7,0,2,2
10304,臺中市龍井區,新東里,10,6,4,4,3,1,1,0
10304,臺中市龍井區,東海里,6,1,5,8,6,2,2,1
10304,臺中市龍井區,田中里,3,3,0,2,1,1,3,1
10304,臺中市龍井區,福田里,1,0,1,1,0,1,1,0
10304,臺中市龍井區,竹坑里,2,0,2,2,1,1,3,0
10304,臺中市龍井區,麗水里,1,1,0,0,0,0,1,0
10304,臺中市龍井區,龍崗里,3,1,2,0,0,0,2,1
10304,臺中市龍井區,龍東里,1,1,0,1,0,1,2,2
10304,臺中市龍井區,龍泉里,5,3,2,1,0,1,4,1
10304,臺中市龍井區,龍津里,11,6,5,2,2,0,0,0
10304,臺中市龍井區,龍西里,0,0,0,0,0,0,1,1
10304,臺中市霧峰區,丁台里,1,0,1,1,0,1,1,0
10304,臺中市霧峰區,中正里,0,0,0,3,1,2,1,0
10304,臺中市霧峰區,五福里,1,0,1,2,1,1,0,1
10304,臺中市霧峰區,六股里,4,2,2,0,0,0,0,0
10304,臺中市霧峰區,北勢里,2,0,2,0,0,0,1,0
10304,臺中市霧峰區,北柳里,6,1,5,2,2,0,0,0
10304,臺中市霧峰區,南勢里,2,0,2,3,2,1,0,1
10304,臺中市霧峰區,南柳里,1,0,1,2,1,1,1,0
10304,臺中市霧峰區,吉峰里,10,3,7,4,2,2,3,1
10304,臺中市霧峰區,四德里,5,2,3,5,3,2,0,0
10304,臺中市霧峰區,坑口里,1,0,1,3,2,1,0,1
10304,臺中市霧峰區,峰谷里,0,0,0,0,0,0,1,1
10304,臺中市霧峰區,本堂里,4,2,2,5,3,2,3,0
10304,臺中市霧峰區,本鄉里,1,0,1,3,1,2,1,0
10304,臺中市霧峰區,桐林里,0,0,0,1,1,0,2,0
10304,臺中市霧峰區,甲寅里,5,4,1,2,1,1,3,0
10304,臺中市霧峰區,舊正里,1,1,0,2,1,1,0,0
10304,臺中市霧峰區,萊園里,0,0,0,0,0,0,1,0
10304,臺中市霧峰區,萬豐里,2,1,1,4,3,1,1,1
10304,臺中市霧峰區,錦榮里,1,0,1,2,0,2,1,0
10304,臺中市太平區,中山里,2,1,1,4,3,1,1,2
10304,臺中市太平區,中平里,9,4,5,3,2,1,1,2
10304,臺中市太平區,中政里,2,0,2,2,2,0,1,2
10304,臺中市太平區,中興里,6,1,5,1,0,1,1,0
10304,臺中市太平區,光明里,4,0,4,3,2,1,3,0
10304,臺中市太平區,光華里,4,2,2,4,4,0,5,0
10304,臺中市太平區,光隆里,1,0,1,2,0,2,0,0
10304,臺中市太平區,勤益里,1,1,0,1,1,0,0,0
10304,臺中市太平區,坪林里,2,1,1,4,1,3,0,1
10304,臺中市太平區,大興里,4,1,3,0,0,0,1,0
10304,臺中市太平區,太平里,2,2,0,5,5,0,3,4
10304,臺中市太平區,宜佳里,2,1,1,1,1,0,4,0
10304,臺中市太平區,宜昌里,6,3,3,1,1,0,1,0
10304,臺中市太平區,宜欣里,8,2,6,1,0,1,2,1
10304,臺中市太平區,平安里,6,4,2,2,1,1,1,0
10304,臺中市太平區,建國里,3,0,3,1,1,0,4,1
10304,臺中市太平區,建興里,1,0,1,4,2,2,2,2
10304,臺中市太平區,德隆里,6,5,1,1,0,1,0,0
10304,臺中市太平區,成功里,4,0,4,3,2,1,0,0
10304,臺中市太平區,新光里,7,1,6,4,4,0,3,2
10304,臺中市太平區,新吉里,6,3,3,2,0,2,3,0
10304,臺中市太平區,新坪里,4,3,1,3,2,1,5,0
10304,臺中市太平區,新城里,2,1,1,3,2,1,3,1
10304,臺中市太平區,新福里,1,1,0,2,1,1,1,4
10304,臺中市太平區,新興里,2,1,1,1,1,0,5,1
10304,臺中市太平區,新高里,4,4,0,3,2,1,3,2
10304,臺中市太平區,東和里,1,1,0,1,0,1,1,1
10304,臺中市太平區,東平里,2,1,1,6,3,3,0,1
10304,臺中市太平區,東汴里,1,1,0,0,0,0,0,0
10304,臺中市太平區,永平里,0,0,0,2,2,0,2,0
10304,臺中市太平區,永成里,5,2,3,3,2,1,6,3
10304,臺中市太平區,永隆里,3,0,3,0,0,0,1,1
10304,臺中市太平區,福隆里,5,3,2,3,2,1,2,2
10304,臺中市太平區,聖和里,0,0,0,1,1,0,0,1
10304,臺中市太平區,興隆里,4,1,3,1,0,1,3,1
10304,臺中市太平區,豐年里,2,0,2,4,3,1,3,2
10304,臺中市太平區,長億里,9,4,5,2,1,1,0,0
10304,臺中市太平區,頭汴里,5,3,2,1,0,1,0,0
10304,臺中市太平區,黃竹里,0,0,0,2,0,2,0,0
10304,臺中市大里區,中新里,8,6,2,1,1,0,3,2
10304,臺中市大里區,仁化里,11,2,9,4,4,0,6,5
10304,臺中市大里區,仁德里,4,1,3,0,0,0,3,1
10304,臺中市大里區,健民里,3,2,1,3,3,0,5,1
10304,臺中市大里區,內新里,12,9,3,4,2,2,6,2
10304,臺中市大里區,國光里,8,4,4,1,0,1,3,3
10304,臺中市大里區,塗城里,10,2,8,3,3,0,7,3
10304,臺中市大里區,夏田里,0,0,0,2,2,0,2,0
10304,臺中市大里區,大元里,2,0,2,2,0,2,2,1
10304,臺中市大里區,大明里,2,1,1,2,1,1,1,1
10304,臺中市大里區,大里里,5,4,1,2,1,1,1,0
10304,臺中市大里區,新仁里,4,3,1,4,3,1,3,2
10304,臺中市大里區,新里里,9,6,3,8,7,1,2,0
10304,臺中市大里區,日新里,3,1,2,3,2,1,3,1
10304,臺中市大里區,東昇里,2,0,2,1,0,1,3,1
10304,臺中市大里區,東湖里,7,5,2,1,0,1,7,2
10304,臺中市大里區,東興里,4,3,1,4,1,3,4,2
10304,臺中市大里區,樹王里,3,3,0,1,0,1,1,0
10304,臺中市大里區,永隆里,9,4,5,3,3,0,4,0
10304,臺中市大里區,瑞城里,12,6,6,6,6,0,5,4
10304,臺中市大里區,祥興里,4,1,3,5,4,1,4,0
10304,臺中市大里區,立仁里,5,2,3,1,0,1,5,1
10304,臺中市大里區,立德里,9,4,5,1,1,0,3,3
10304,臺中市大里區,西榮里,6,3,3,4,2,2,3,1
10304,臺中市大里區,西湖里,2,1,1,3,2,1,0,0
10304,臺中市大里區,金城里,10,5,5,5,4,1,8,1
10304,臺中市大里區,長榮里,15,10,5,5,4,1,3,4
10304,臺中市和平區,中坑里,1,0,1,0,0,0,0,0
10304,臺中市和平區,南勢里,2,0,2,6,3,3,1,0
10304,臺中市和平區,博愛里,0,0,0,3,1,2,0,0
10304,臺中市和平區,天輪里,0,0,0,0,0,0,0,0
10304,臺中市和平區,平等里,1,1,0,1,1,0,0,2
10304,臺中市和平區,梨山里,0,0,0,1,1,0,1,1
10304,臺中市和平區,自由里,1,0,1,1,0,1,0,0
10304,臺中市和平區,達觀里,0,0,0,1,1,0,1,0
10304,臺南市新營區,三仙里,2,0,2,1,0,1,0,1
10304,臺南市新營區,中營里,0,0,0,2,2,0,1,0
10304,臺南市新營區,五興里,0,0,0,4,3,1,0,0
10304,臺南市新營區,南紙里,1,1,0,1,0,1,0,0
10304,臺南市新營區,南興里,1,1,0,2,2,0,0,0
10304,臺南市新營區,嘉芳里,2,2,0,1,0,1,0,0
10304,臺南市新營區,土庫里,1,1,0,4,3,1,1,0
10304,臺南市新營區,埤寮里,1,0,1,2,1,1,1,0
10304,臺南市新營區,大宏里,1,1,0,3,0,3,5,0
10304,臺南市新營區,太北里,0,0,0,1,1,0,0,1
10304,臺南市新營區,太南里,0,0,0,0,0,0,1,1
10304,臺南市新營區,好平里,0,0,0,0,0,0,0,0
10304,臺南市新營區,姑爺里,1,0,1,1,0,1,0,0
10304,臺南市新營區,延平里,1,0,1,1,0,1,0,0
